ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13762411,JJ165971,03/01/2025 12:00:00 AM,062XX S WOLCOTT AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0714,007,16,67,26,1164757,1863378,2025,03/08/2025 03:41:07 PM,41.780715449,-87.671516487,POINT (-87.671516487 41.780715449)
13762750,JJ166235,03/01/2025 12:00:00 AM,023XX N MILWAUKEE AVE,0810,THEFT,OVER $500,BAR OR TAVERN,false,false,1414,014,1,22,06,1156766,1915591,2025,03/08/2025 03:41:07 PM,41.924158759,-87.699399996,POINT (-87.699399996 41.924158759)
13763214,JJ166886,03/01/2025 12:00:00 AM,063XX S RACINE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,false,false,0724,007,16,67,14,1169405,1862845,2025,03/08/2025 03:41:07 PM,41.779153403,-87.65449147,POINT (-87.65449147 41.779153403)
13774510,JJ179863,03/01/2025 12:00:00 AM,071XX S MERRILL AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,false,true,0333,003,5,43,02,1191789,1858160,2025,03/16/2025 03:40:54 PM,41.765783207,-87.57258256,POINT (-87.57258256 41.765783207)
13762233,JJ165741,03/01/2025 12:00:00 AM,084XX S BURNHAM AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0423,004,7,46,07,1196289,1849649,2025,03/08/2025 03:41:07 PM,41.742317999,-87.556370619,POINT (-87.556370619 41.742317999)
13762488,JJ165706,03/01/2025 12:00:00 AM,095XX S FOREST AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0511,005,9,49,08B,1179931,1841808,2025,03/08/2025 03:41:07 PM,41.721190999,-87.616544872,POINT (-87.616544872 41.721190999)
13765759,JJ169887,03/01/2025 12:00:00 AM,130XX S BRANDON AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,0433,004,10,55,07,1199426,1819141,2025,03/08/2025 03:41:07 PM,41.658522945,-87.54589893,POINT (-87.54589893 41.658522945)
13787012,JJ195459,03/01/2025 12:00:00 AM,048XX N SPRINGFIELD AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,false,true,1712,017,33,14,02,1149521,1931651,2025,03/28/2025 03:40:40 PM,41.968372565,-87.725602842,POINT (-87.725602842 41.968372565)
13778866,JJ185749,03/01/2025 12:00:00 AM,073XX S KINGSTON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0334,003,7,43,26,1194243,1856670,2025,03/20/2025 03:44:09 PM,41.761634626,-87.563636873,POINT (-87.563636873 41.761634626)
13762346,JJ165743,03/01/2025 12:00:00 AM,071XX S FRANCISCO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0831,008,18,66,14,1158271,1857253,2025,03/08/2025 03:41:07 PM,41.764042074,-87.695462073,POINT (-87.695462073 41.764042074)
13778954,JJ185798,03/01/2025 12:00:00 AM,074XX S EXCHANGE AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,0334,003,7,43,10,1194899,1856236,2025,03/20/2025 03:44:09 PM,41.760427566,-87.561246895,POINT (-87.561246895 41.760427566)
13785976,JJ194390,03/01/2025 12:00:00 AM,077XX S CORNELL AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,false,false,0414,004,8,43,11,1188578,1854067,2025,03/27/2025 03:40:51 PM,41.754628982,-87.584482356,POINT (-87.584482356 41.754628982)
13785155,JJ193507,03/01/2025 12:00:00 AM,051XX S SACRAMENTO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0923,009,14,63,11,1157247,1870363,2025,03/26/2025 03:40:18 PM,41.800038582,-87.69886075,POINT (-87.69886075 41.800038582)
13765363,JJ169468,03/01/2025 12:00:00 AM,025XX N MANGO AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,2515,025,30,19,06,1137620,1916386,2025,03/08/2025 03:41:07 PM,41.926707182,-87.769731866,POINT (-87.769731866 41.926707182)
13769194,JJ174096,03/01/2025 12:00:00 AM,062XX S WESTERN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,0825,008,16,66,11,1161444,1863172,2025,03/11/2025 03:40:50 PM,41.780219486,-87.683668326,POINT (-87.683668326 41.780219486)
13766256,JJ169460,03/01/2025 12:00:00 AM,061XX S MAYFIELD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,true,0812,008,13,64,11,1138121,1863295,2025,03/08/2025 03:41:07 PM,41.781008739,-87.769172637,POINT (-87.769172637 41.781008739)
13763830,JJ166839,03/01/2025 12:00:00 AM,058XX S SANGAMON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0712,007,16,68,11,1170969,1866297,2025,03/08/2025 03:41:07 PM,41.788592066,-87.648656929,POINT (-87.648656929 41.788592066)
13776201,JJ182669,03/01/2025 12:00:00 AM,071XX W 60TH ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,SMALL RETAIL STORE,false,false,0812,008,13,64,06,1129804,1863898,2025,03/18/2025 03:40:50 PM,41.78280918,-87.799651489,POINT (-87.799651489 41.78280918)
13762049,JJ165509,03/01/2025 12:00:00 AM,089XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2221,022,21,73,08B,1167903,1845383,2025,03/08/2025 03:41:07 PM,41.731267706,-87.660498614,POINT (-87.660498614 41.731267706)
13762111,JJ165501,03/01/2025 12:00:00 AM,029XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1931,019,32,6,06,1165142,1919763,2025,03/08/2025 03:41:07 PM,41.935432921,-87.668504341,POINT (-87.668504341 41.935432921)
13762078,JJ165506,02/28/2025 11:54:00 PM,001XX S MICHIGAN AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,0112,001,34,32,03,1177321,1899798,2025,03/08/2025 03:41:07 PM,41.880380236,-87.624352748,POINT (-87.624352748 41.880380236)
13762075,JJ165517,02/28/2025 11:52:00 PM,016XX W 79TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0611,006,17,71,15,1166588,1852320,2025,03/08/2025 03:41:07 PM,41.750331952,-87.66511863,POINT (-87.66511863 41.750331952)
13762047,JJ165499,02/28/2025 11:50:00 PM,026XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,CTA PLATFORM,true,false,1412,014,35,22,08B,1154441,1917479,2025,03/08/2025 03:41:07 PM,41.92938643,-87.707892425,POINT (-87.707892425 41.92938643)
13762473,JJ166035,02/28/2025 11:45:00 PM,060XX S HERMITAGE AVE,0810,THEFT,OVER $500,STREET,false,false,0714,007,15,67,06,1165712,1864725,2025,03/08/2025 03:41:07 PM,41.784391565,-87.667977057,POINT (-87.667977057 41.784391565)
13762136,JJ165515,02/28/2025 11:44:00 PM,009XX E GRAND AVE,0560,ASSAULT,SIMPLE,HOTEL / MOTEL,false,true,1834,018,42,8,08A,1182641,1904157,2025,03/08/2025 03:41:07 PM,41.89221925,-87.604682647,POINT (-87.604682647 41.89221925)
13762053,JJ165495,02/28/2025 11:44:00 PM,125XX S STATE ST,1360,CRIMINAL TRESPASS,TO VEHICLE,RESIDENCE,true,false,0532,005,9,53,26,1178540,1821893,2025,03/08/2025 03:41:07 PM,41.666573058,-87.622241982,POINT (-87.622241982 41.666573058)
13762059,JJ165500,02/28/2025 11:44:00 PM,068XX S ADA ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,0724,007,17,67,03,1168510,1859308,2025,03/08/2025 03:41:07 PM,41.769466772,-87.657874472,POINT (-87.657874472 41.769466772)
13762069,JJ165513,02/28/2025 11:41:00 PM,015XX S FAIRFIELD AVE,2027,NARCOTICS,POSSESS - CRACK,HOSPITAL BUILDING / GROUNDS,true,false,1023,010,28,29,18,1158297,1892717,2025,03/08/2025 03:41:07 PM,41.861359279,-87.694400341,POINT (-87.694400341 41.861359279)
13762091,JJ165498,02/28/2025 11:40:00 PM,043XX N CUMBERLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,1614,016,38,76,26,1119334,1927811,2025,03/08/2025 03:41:07 PM,41.958369057,-87.836683104,POINT (-87.836683104 41.958369057)
13763630,JJ165508,02/28/2025 11:40:00 PM,066XX S INGLESIDE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0321,003,20,42,05,1183698,1861201,2025,03/08/2025 03:41:07 PM,41.774320542,-87.602143632,POINT (-87.602143632 41.774320542)
13762061,JJ165485,02/28/2025 11:35:00 PM,031XX S LITUANICA AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,CHA APARTMENT,true,true,0913,009,11,60,26,1170824,1883832,2025,03/08/2025 03:41:07 PM,41.836713062,-87.648676352,POINT (-87.648676352 41.836713062)
13762214,JJ165684,02/28/2025 11:30:00 PM,002XX S CENTRAL AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,1522,015,29,25,06,1139090,1898513,2025,03/08/2025 03:41:07 PM,41.877634889,-87.76476547,POINT (-87.76476547 41.877634889)
13762287,JJ165793,02/28/2025 11:30:00 PM,054XX W WRIGHTWOOD AVE,0810,THEFT,OVER $500,STREET,false,false,2515,025,30,19,06,1139467,1916749,2025,03/08/2025 03:41:07 PM,41.927669779,-87.762935991,POINT (-87.762935991 41.927669779)
13762097,JJ165507,02/28/2025 11:30:00 PM,025XX N TALMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - PORCH / HALLWAY,false,true,1431,014,1,22,08B,1158273,1916714,2025,03/08/2025 03:41:07 PM,41.927209647,-87.693831878,POINT (-87.693831878 41.927209647)
13762083,JJ165486,02/28/2025 11:28:00 PM,046XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1131,011,28,25,08B,1145387,1898284,2025,03/08/2025 03:41:07 PM,41.876889688,-87.741650037,POINT (-87.741650037 41.876889688)
13763687,JJ167383,02/28/2025 11:00:00 PM,055XX W CRYSTAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2532,025,37,25,08B,1139141,1907780,2025,03/08/2025 03:41:07 PM,41.903063772,-87.764352581,POINT (-87.764352581 41.903063772)
13763988,JJ167783,02/28/2025 11:00:00 PM,027XX W COLUMBUS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,false,0835,008,18,70,07,1159357,1854088,2025,03/08/2025 03:41:07 PM,41.755334667,-87.691568139,POINT (-87.691568139 41.755334667)
13762043,JJ165471,02/28/2025 11:00:00 PM,017XX W ALBION AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2432,024,40,1,08B,1163697,1943895,2025,03/08/2025 03:41:07 PM,42.001682746,-87.67313138,POINT (-87.67313138 42.001682746)
13762210,JJ165672,02/28/2025 11:00:00 PM,011XX N MASSASOIT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1511,015,29,25,14,1137814,1906918,2025,03/08/2025 03:41:07 PM,41.900722387,-87.769247809,POINT (-87.769247809 41.900722387)
13762092,JJ165493,02/28/2025 11:00:00 PM,048XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1533,015,29,25,08B,1144073,1898230,2025,03/08/2025 03:41:07 PM,41.876766261,-87.74647606,POINT (-87.74647606 41.876766261)
13762052,JJ165522,02/28/2025 11:00:00 PM,063XX S MOZART ST,0330,ROBBERY,AGGRAVATED,ALLEY,false,false,0823,008,15,66,03,1158468,1862575,2025,03/08/2025 03:41:07 PM,41.778642413,-87.694595146,POINT (-87.694595146 41.778642413)
13762018,JJ165465,02/28/2025 10:59:00 PM,007XX N LAWNDALE AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,true,false,1112,011,27,23,18,1151587,1904673,2025,03/08/2025 03:41:07 PM,41.894302232,-87.718717316,POINT (-87.718717316 41.894302232)
13768391,JJ173118,02/28/2025 10:55:00 PM,027XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0133,001,4,35,08B,1178499,1886506,2025,03/09/2025 03:40:42 PM,41.843879386,-87.620432585,POINT (-87.620432585 41.843879386)
13762198,JJ165484,02/28/2025 10:51:00 PM,095XX S CONSTANCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0431,004,7,51,08B,1190183,1842108,2025,03/08/2025 03:41:07 PM,41.721773858,-87.578984755,POINT (-87.578984755 41.721773858)
13763612,JJ165459,02/28/2025 10:50:00 PM,056XX S KILPATRICK AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,OTHER (SPECIFY),false,false,0813,008,13,56,14,1146073,1866900,2025,03/08/2025 03:41:07 PM,41.790754583,-87.739927261,POINT (-87.739927261 41.790754583)
13762582,JJ166196,02/28/2025 10:50:00 PM,004XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,1834,018,42,8,08B,1177329,1903108,2025,03/08/2025 03:41:07 PM,41.88946287,-87.624222942,POINT (-87.624222942 41.88946287)
13762032,JJ165462,02/28/2025 10:46:00 PM,020XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1431,014,1,22,06,1159682,1913243,2025,03/08/2025 03:41:07 PM,41.917656022,-87.688750258,POINT (-87.688750258 41.917656022)
13762054,JJ165464,02/28/2025 10:36:00 PM,043XX S UNION AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0925,009,11,61,04B,1172349,1876294,2025,03/08/2025 03:41:07 PM,41.815994603,-87.643302717,POINT (-87.643302717 41.815994603)
13764490,JJ167673,02/28/2025 10:30:00 PM,055XX W EDDY ST,0810,THEFT,OVER $500,STREET,false,false,1633,016,30,15,06,1138821,1923055,2025,03/08/2025 03:41:07 PM,41.944985865,-87.765156248,POINT (-87.765156248 41.944985865)
13762085,JJ165456,02/28/2025 10:30:00 PM,121XX S RACINE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0524,005,21,53,08A,1170524,1824313,2025,03/08/2025 03:41:07 PM,41.673391711,-87.651508012,POINT (-87.651508012 41.673391711)
28615,JJ165440,02/28/2025 10:19:00 PM,031XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA STAIRWELL,false,false,1222,012,28,27,01A,1155486,1899851,2025,03/08/2025 03:41:07 PM,41.880992663,-87.704527184,POINT (-87.704527184 41.880992663)
13762010,JJ165450,02/28/2025 10:18:00 PM,091XX S YATES BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0413,004,7,48,04B,1193755,1844931,2025,03/08/2025 03:41:07 PM,41.729433798,-87.565809169,POINT (-87.565809169 41.729433798)
13762030,JJ165492,02/28/2025 10:16:00 PM,060XX W HIGGINS AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,true,false,1622,016,45,11,26,1135114,1933335,2025,03/08/2025 03:41:07 PM,41.973261823,-87.778537299,POINT (-87.778537299 41.973261823)
13762116,JJ165480,02/28/2025 10:10:00 PM,081XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0614,006,17,71,08B,1167750,1850790,2025,03/08/2025 03:41:07 PM,41.746108575,-87.660904342,POINT (-87.660904342 41.746108575)
13762045,JJ165472,02/28/2025 10:06:00 PM,0000X W TERMINAL ST,0460,BATTERY,SIMPLE,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,false,1653,016,41,76,08B,1101811,1934419,2025,03/08/2025 03:41:07 PM,41.976762981,-87.900983721,POINT (-87.900983721 41.976762981)
13762576,JJ165453,02/28/2025 10:05:00 PM,019XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0131,001,3,33,08B,1177062,1890950,2025,03/08/2025 03:41:07 PM,41.856106646,-87.625571623,POINT (-87.625571623 41.856106646)
13762156,JJ165571,02/28/2025 10:00:00 PM,024XX W 47TH ST,0810,THEFT,OVER $500,SIDEWALK,false,false,0922,009,15,58,06,1160992,1873448,2025,03/08/2025 03:41:07 PM,41.808427535,-87.685041334,POINT (-87.685041334 41.808427535)
13771224,JJ176347,02/28/2025 10:00:00 PM,030XX S MOE DR,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0133,001,4,35,06,1181390,1884696,2025,03/12/2025 03:40:54 PM,41.838846287,-87.609879272,POINT (-87.609879272 41.838846287)
13763761,JJ167438,02/28/2025 10:00:00 PM,086XX S STATE ST,0266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESTAURANT,false,false,0632,006,6,44,02,1177801,1847526,2025,03/08/2025 03:41:07 PM,41.736930322,-87.62417403,POINT (-87.62417403 41.736930322)
13762461,JJ165948,02/28/2025 10:00:00 PM,036XX S LAKE PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0212,002,4,36,07,1182233,1881257,2025,03/08/2025 03:41:07 PM,41.829389915,-87.606892634,POINT (-87.606892634 41.829389915)
13766384,JJ170272,02/28/2025 10:00:00 PM,013XX W 112TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,2234,022,21,75,26,1169189,1830117,2025,03/08/2025 03:41:07 PM,41.689347752,-87.65622728,POINT (-87.65622728 41.689347752)
13762821,JJ166090,02/28/2025 10:00:00 PM,050XX W MONROE ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1533,015,28,25,08A,1142453,1899183,2025,03/08/2025 03:41:07 PM,41.879411655,-87.752400589,POINT (-87.752400589 41.879411655)
13762062,JJ165455,02/28/2025 10:00:00 PM,103XX S WOODLAWN AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0512,005,9,50,06,1186052,1836549,2025,03/08/2025 03:41:07 PM,41.70661765,-87.594290476,POINT (-87.594290476 41.70661765)
13761995,JJ165437,02/28/2025 09:55:00 PM,032XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1732,017,30,21,06,1149862,1921156,2025,03/08/2025 03:41:07 PM,41.939566852,-87.724623088,POINT (-87.724623088 41.939566852)
13762068,JJ165470,02/28/2025 09:51:00 PM,057XX W RACE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1512,015,29,25,14,1138056,1903042,2025,03/08/2025 03:41:07 PM,41.890081789,-87.768452647,POINT (-87.768452647 41.890081789)
13762056,JJ165444,02/28/2025 09:49:00 PM,036XX S HOYNE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,true,0912,009,12,59,08A,1162953,1880510,2025,03/08/2025 03:41:07 PM,41.827765662,-87.677651163,POINT (-87.677651163 41.827765662)
13761983,JJ165417,02/28/2025 09:45:00 PM,007XX N LAWNDALE AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,true,false,1112,011,27,23,18,1151586,1904680,2025,03/08/2025 03:41:07 PM,41.894321461,-87.718720805,POINT (-87.718720805 41.894321461)
13762833,JJ165497,02/28/2025 09:45:00 PM,006XX S INDEPENDENCE BLVD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1133,011,24,26,26,1151196,1896978,2025,03/08/2025 03:41:07 PM,41.873194009,-87.720355217,POINT (-87.720355217 41.873194009)
13762007,JJ165428,02/28/2025 09:36:00 PM,058XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1711,017,39,13,08B,1152654,1938665,2025,03/08/2025 03:41:07 PM,41.98755783,-87.713896398,POINT (-87.713896398 41.98755783)
13762050,JJ165482,02/28/2025 09:34:00 PM,045XX N MOODY AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,false,false,1622,016,38,15,07,1134523,1929824,2025,03/08/2025 03:41:07 PM,41.963637786,-87.780793843,POINT (-87.780793843 41.963637786)
13761996,JJ165418,02/28/2025 09:33:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESTAURANT,true,false,1832,018,42,8,11,1176221,1905856,2025,03/08/2025 03:41:07 PM,41.897028577,-87.628208998,POINT (-87.628208998 41.897028577)
13762599,JJ165432,02/28/2025 09:30:00 PM,004XX N LARAMIE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GROCERY FOOD STORE,false,false,1532,015,37,25,03,1141629,1902341,2025,03/08/2025 03:41:07 PM,41.888092864,-87.755348129,POINT (-87.755348129 41.888092864)
13769983,JJ175123,02/28/2025 09:30:00 PM,0000X W ONTARIO ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,1832,018,42,8,02,1176105,1904483,2025,03/11/2025 03:40:50 PM,41.893263611,-87.62867646,POINT (-87.62867646 41.893263611)
13762222,JJ165701,02/28/2025 09:30:00 PM,076XX S SOUTH SHORE DR,0820,THEFT,$500 AND UNDER,STREET,false,false,0421,004,7,43,06,1196662,1855467,2025,03/08/2025 03:41:07 PM,41.758273773,-87.554811094,POINT (-87.554811094 41.758273773)
13761992,JJ165445,02/28/2025 09:30:00 PM,037XX N KIMBALL AVE,0820,THEFT,$500 AND UNDER,CLEANING STORE,false,false,1732,017,35,16,06,1153060,1924542,2025,03/08/2025 03:41:07 PM,41.948795371,-87.71277934,POINT (-87.71277934 41.948795371)
13761998,JJ165416,02/28/2025 09:27:00 PM,032XX W ADAMS ST,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,true,false,1124,011,28,27,08A,1154752,1898890,2025,03/08/2025 03:41:07 PM,41.878370307,-87.707248137,POINT (-87.707248137 41.878370307)
13762009,JJ165419,02/28/2025 09:20:00 PM,034XX S HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0915,009,11,60,06,1171534,1881930,2025,03/08/2025 03:41:07 PM,41.831478244,-87.646126931,POINT (-87.646126931 41.831478244)
13762021,JJ165414,02/28/2025 09:19:00 PM,061XX S DAMEN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0714,007,16,67,15,1164081,1863911,2025,03/08/2025 03:41:07 PM,41.782192322,-87.673979853,POINT (-87.673979853 41.782192322)
13762039,JJ165421,02/28/2025 09:03:00 PM,023XX E 79TH ST,0560,ASSAULT,SIMPLE,GAS STATION,true,false,0414,004,7,43,08A,1193045,1853042,2025,03/08/2025 03:41:07 PM,41.751708436,-87.568145845,POINT (-87.568145845 41.751708436)
13762158,JJ165609,02/28/2025 09:00:00 PM,084XX S LUELLA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0412,004,8,46,07,1192642,1849512,2025,03/08/2025 03:41:07 PM,41.74203164,-87.569737419,POINT (-87.569737419 41.74203164)
13762489,JJ166060,02/28/2025 09:00:00 PM,070XX S PAXTON AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,0331,003,5,43,06,1192111,1858331,2025,03/08/2025 03:41:07 PM,41.766244623,-87.571396792,POINT (-87.571396792 41.766244623)
13762005,JJ165404,02/28/2025 09:00:00 PM,001XX W 109TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0513,005,9,49,14,1177330,1832676,2025,03/08/2025 03:41:07 PM,41.696190559,-87.626346371,POINT (-87.626346371 41.696190559)
13766804,JJ169038,02/28/2025 09:00:00 PM,035XX N PANAMA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1631,016,38,17,14,1121446,1922626,2025,03/08/2025 03:41:07 PM,41.944106917,-87.829030572,POINT (-87.829030572 41.944106917)
13762205,JJ165675,02/28/2025 09:00:00 PM,113XX S AVENUE O,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,0433,004,10,52,06,1200906,1830449,2025,03/08/2025 03:41:07 PM,41.689516011,-87.540102473,POINT (-87.540102473 41.689516011)
13762509,JJ166104,02/28/2025 09:00:00 PM,067XX W GEORGE ST,0810,THEFT,OVER $500,STREET,false,false,2511,025,36,18,06,1130747,1918530,2025,03/08/2025 03:41:07 PM,41.932711766,-87.794938077,POINT (-87.794938077 41.932711766)
13762281,JJ165777,02/28/2025 09:00:00 PM,075XX S COLES AVE,0810,THEFT,OVER $500,STREET,false,false,0421,004,7,43,06,1195686,1855945,2025,03/08/2025 03:41:07 PM,41.759609622,-87.558372185,POINT (-87.558372185 41.759609622)
13763132,JJ166716,02/28/2025 09:00:00 PM,100XX S ST LAWRENCE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0511,005,9,49,06,1182017,1838321,2025,03/08/2025 03:41:07 PM,41.711574322,-87.609011793,POINT (-87.609011793 41.711574322)
13761963,JJ165408,02/28/2025 08:58:00 PM,046XX N GREENVIEW AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1912,019,47,3,08A,1165236,1931106,2025,03/08/2025 03:41:07 PM,41.966556639,-87.667835195,POINT (-87.667835195 41.966556639)
13761976,JJ165393,02/28/2025 08:52:00 PM,101XX S GREEN ST,2896,PUBLIC PEACE VIOLATION,TIRE DEFLATION DEVICE DEPLOYMENT,STREET,false,false,2232,022,21,73,24,1172438,1837612,2025,03/08/2025 03:41:07 PM,41.709844487,-87.644113152,POINT (-87.644113152 41.709844487)
13761974,JJ165401,02/28/2025 08:47:00 PM,028XX E 77TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0421,004,7,43,08B,1196810,1854252,2025,03/08/2025 03:41:07 PM,41.754936051,-87.554309022,POINT (-87.554309022 41.754936051)
13761993,JJ165403,02/28/2025 08:45:00 PM,015XX W 99TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2213,022,19,72,08B,1167774,1839085,2025,03/08/2025 03:41:07 PM,41.713987803,-87.661151339,POINT (-87.661151339 41.713987803)
13768400,JJ172658,02/28/2025 08:44:00 PM,035XX E 118TH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0433,004,10,55,06,1201755,1827333,2025,03/09/2025 03:40:42 PM,41.68094392,-87.537099797,POINT (-87.537099797 41.68094392)
13762760,JJ165607,02/28/2025 08:44:00 PM,051XX S LAKE PARK AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0234,002,4,41,06,1187537,1871358,2025,03/08/2025 03:41:07 PM,41.802101704,-87.587747851,POINT (-87.587747851 41.802101704)
